sessao_id,data,sessao,autor,comentario,fala,link
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"– Havendo número regimental, declaro aberta a 9ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como as cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"A presente reunião destina-se à apreciação de requerimentos e à oitiva do Sr. Ernesto Araújo, ex-Ministro das Relações Exteriores.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,"Senador Marcos Rogério, V. Exa. poderia dar presença no painel?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,Nós temos requerimentos de oitivas aqui.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,"Convocação do Coronel Antônio Elcio Franco Filho: os Requerimentos 70, do Senador Otto Alencar; 119, do Senador Girão; 436, do Senador Randolfe; e 504 do Senador Humberto Costa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,"Convocação do Sr. Helio Angotti Neto, Secretário de Ciência, Tecnologia, Inovação e Insumos Estratégicos do Ministério da Saúde: Requerimento 326, do Senador Alessandro Vieira; Requerimento 506, do Senador Marcos do Val; Requerimento 511, do Senador Humberto Costa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,"Requerimento 526, do Senador Randolfe; Requerimento 527, do Senador Humberto; 528, do Senador Humberto; 529, do Senador Humberto; 533, do Senador Alessandro Vieira; 534, do Senador Omar Aziz; 541, do Senador Humberto Costa; 542, do Senador Humberto Costa; 543, do Senador Humberto Costa; 548 do Senador Alessandro Vieira; 557, do Senador Humberto Costa; e 559, do Senador Randolfe.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,"Ainda há o Requerimento 521, de autoria do Senador... Este aqui, não.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,Os que aprovam os requerimentos...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,Pois não.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.,– Esses requerimentos todos estão pautados?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""",Omar Aziz. PSD - AM – Estão. Pausa.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""","Ah, não... Os requerimentos de informação são extrapauta.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,– O que nós estamos votando agora? O extrapauta?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM,– Sem problema nenhum. Votaremos quinta-feira o extrapauta.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,"– Quanto aos de informações, sem problemas, Presidente, mas o de convocação sempre...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""","Omar Aziz. PSD - AM – Sem problema nenhum. Então, retira o... Pausa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""","De informações não têm problema, não é?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,"– Não, os de informação não têm problema. Só em relação à questão de convocação, porque aí tem que...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM,– Os de convocação nós vamos... Nós temos já.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,– Porque a gente faz aquele entendimento de lado a lado.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM,– Dia 1º será o Secretário Estadual de Saúde do Estado do Amazonas.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,– Isso.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM,– Porque até o dia 27 nós já temos pauta.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM,"Dia 2 e dia 3, nós vamos ainda convocar essas pessoas, eu acho; se não foram convocadas, podemos fazê-lo amanhã ou na quinta. O.k.?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,– Sem problema nenhum.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Omar Aziz. PSD - AM,– Em votação.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,Aqueles que aprovam permaneçam como estão.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
9995,2021-05-18,9, Presidente,Pausa.,Aprovado.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9995
