sessao_id,data,sessao,autor,comentario,fala,link
10112,2021-08-04,39, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"– Havendo número regimental, declaro aberta a 39ª Reunião da Comissão Parlamentar de Inquérito, criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia do covid-19, bem como outras ações ou omissões cometidas por administradores públicos federais, estaduais e municipais no trato com a coisa pública durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"A presente reunião destina-se ao depoimento do Coronel Marcelo Blanco da Costa, ex-assessor do Departamento de Logística do Ministério da Saúde, em atendimento ao requerimento do Senador Alessandro Vieira.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,Solicito que o depoente seja conduzido à Mesa.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,"A Comissão foi notificada de decisão liminar do Ministro Luiz Fux no Habeas Corpus 204495, nos seguintes termos:",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,"Eu peço à Mesa que me encaminhe aquele agravo que fizemos em relação à Sra. Emanuela, em que o Ministro Fux nos respondeu, para que eu possa ler a ele que será tratado por esta Mesa diretora aquele agravo feito, que é o mesmo da condição de testemunha do Coronel Blanco aqui nesta sessão. Eu quero ler para os advogados o agravo que fizemos, que serve também para outros casos: ""A decisão proferida no dia 12/07/2021, sem qualquer inovação jurisprudencial no tema, ampara-se nos inúmeros precedentes do Supremo Tribunal Federal sobre a aplicação das garantias constitucionais processuais penais no âmbito da Comissão Parlamentar de Inquérito. Com efeito, a não autoincriminação tem assento constitucional, instaurando direito subjetivo, a ser exercido por qualquer cidadão, de não produzir prova contra si mesmo. Por óbvio, o primeiro juízo sobre o conteúdo desse direito compete ao seu próprio titular, a quem cabe a avaliação inicial sobre os impactos da produção de determinada informação sobre a sua própria esfera jurídica.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,"""A decisão proferida no dia 12/07/2021, sem qualquer inovação jurisprudencial no tema, ampara-se nos inúmeros precedentes do Supremo Tribunal Federal sobre a aplicação das garantias constitucionais processuais penais no âmbito da Comissão Parlamentar de Inquérito. Com efeito, a não autoincriminação tem assento constitucional, instaurando direito subjetivo, a ser exercido por qualquer cidadão, de não produzir prova contra si mesmo. Por óbvio, o primeiro juízo sobre o conteúdo desse direito compete ao seu próprio titular, a quem cabe a avaliação inicial sobre os impactos da produção de determinada informação sobre a sua própria esfera jurídica.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,"Nesse sentido, é o titular do direito quem exterioriza a primeira manifestação de vontade em relação ao exercício da não autoincriminação. Por outro lado, nenhum direito fundamental é absoluto, muito menos pode ser exercido para além de suas finalidades constitucionais.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,"Nesse ponto, às Comissões de Parlamentares de Inquérito, como autoridades investidas de poderes judiciais, recai o poder-dever de analisar, à luz de cada caso concreto, a ocorrência de alegado abuso do exercício do direito de não [...] [autoincriminação].",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,"Se assim entender configurada a hipótese, dispõe a CPI de autoridade para a adoção fundamentada das providências legais cabíveis. Nos estreitos limites da matéria posta no presente habeas corpus, ação constitucional que não comporta revolvimento de matéria fáticoprobatória, não compete ao Supremo Tribunal [...] se imiscuir no conteúdo do depoimento da Paciente, muito menos supervisionar previamente o exercício das atribuições jurisdicionais exclusivas da Comissão Parlamentar de Inquérito.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
10112,2021-08-04,39, Presidente,Pausa.,"Outrossim, compete à CPI fazer cumprir os regramentos legais e regimentais, estabelecendo, para tanto, as balizas necessárias para que investigados, vítimas e testemunhas possam exercer, nos limites próprios, seus direitos fundamentais, inclusive o direito da não autoincriminação.""",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10112
