sessao_id,data,sessao,autor,comentario,fala,link
9985,2021-05-12,7, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"– Havendo número regimental, declaro aberta a 7ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da Covid-19, bem como as cometidas por administradores públicos federais, estaduais e municipais, no trato com a coisa pública, durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"A presente reunião destina-se à oitiva do Sr. Fabio Wajngarten, ex-Secretário Especial de Comunicação Social da Presidência.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"Havendo número regimental, coloco em votação as Atas da 4ª, 5ª e 6ª Reuniões, solicitando a dispensa de suas leituras.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Presidente,Pausa.,Os Srs. Senadores que as aprovam permaneçam como se encontram.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Presidente,Pausa.,As atas estão aprovadas.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Presidente,Pausa.,"Nós estamos iniciando antes para que a gente possa discutir alguma situação que os Senadores... Para que a gente inicie às 10h, pontualmente, a oitiva do Sr. Fabio Wajngarten... Foi isto que nós acordamos a partir de ontem, que nós iríamos iniciar mais cedo, para não atrasarmos as oitivas.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,"– Sr. Presidente, eu solicito a palavra pela ordem, na forma...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"– Pois não, Senador Marcos Rogério.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,Depois fala o Senador Humberto Costa.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
9985,2021-05-12,7, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.,"– O pedido se dá na forma do art. 14, inciso X, alínea ""a"", do Regimento Interno do Senado Federal, para indagar de V. Exa. quando será convocada a reunião deliberativa deste Colegiado destinada a votar os requerimentos de convocação de autoridades estaduais e municipais, para falar a respeito de irregularidades na utilização de repasses federais para o combate à Covid-19.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/9985
