sessao_id,data,sessao,autor,comentario,fala,link
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"– Bom dia, Srs. Senadores, Sras. Senadoras.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"Havendo número regimental, declaro aberta a 25ª Reunião da Comissão Parlamentar de Inquérito, criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia, bem como outras ações ou omissões cometidas por administrações públicas federais, estaduais e municipais no trato com a coisa pública durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,A presente reunião destina-se à apreciação de requerimentos.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"Eu vou passar a palavra ao Relator, o Senador Renan Calheiros, para que a gente aprecie os requerimentos.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Renan Calheiros,Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.,"– Sr. Presidente Senador Omar Aziz, Sr. Vice-Presidente Senador Randolfe Rodrigues, Srs. Senadores, Sras. Senadoras, há requerimentos pautados de convocação, de diligência, de transferência de sigilo, de informações e de convite.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Renan Calheiros,Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.,"Para maior celeridade dos trabalhos, como sempre fizemos, sugiro a V. Exa., Presidente, que votemos todos os requerimentos pautados em globo.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"– Quais requerimentos, Sr. Presidente? De sigilo, convocações, tudo junto?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Sim.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,Eu vou colocar o encaminhamento do Senador Renan Calheiros em votação.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"– Eu peço, Sr. Presidente... Eu não tenho nenhuma dificuldade, mas...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Se o senhor tiver algum destaque, a gente destaca, Senador.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"– Perfeito, é isso que eu gostaria.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Está bom.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,Em votação o requerimento do Senador Renan Calheiros pra gente votar tudo em globo.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,Em votação.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Pausa.,Aqueles que aprovam permaneçam como estão.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Pausa.,Aprovado.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Pausa.,"Qual é o destaque, Senador Ciro Nogueira?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"– É o destaque do 934, Sr. Presidente.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Qual é, Senador, por favor?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"– Diz respeito à quebra do sigilo fiscal, telefônico, bancário e telemático de Thais Amaral.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""",Omar Aziz. PSD - AM – Quem é Thais Amaral? Pausa.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,"c""Omar Aziz. PSD - AM"", ""Pausa.""","Ah, é a Secretária do...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"– Eu quero fazer uma ponderação, Sr. Presidente, porque...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Eu vou retirar de pauta, Senador, esse... Eu peço pra retirar de pauta e a gente pode aprovar na... Vamos aprovar os outros.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"Se só é esse o destaque, Senador, eu peço...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"– Minha ponderação... É só explicar ao senhor o porquê, Sr. Presidente. É porque está a convocação dela...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,"Se o Relator, logo depois do depoimento dela, achar que isso é pertinente, que existe essa necessidade, nós votaríamos essa situação.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,Essa é a minha ponderação.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Senador Otto.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Otto Alencar,PSD - BA. Pela ordem.,"– Sr. Presidente, eu quero entender que existe um requerimento de convocação e tem um de quebra de sigilo.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI,– Exatamente.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Otto Alencar,PSD - BA,"– Acho que é pertinente a proposta do Senador Ciro Nogueira: depois de ouvi-la, se for necessário ou tiver algum sinal...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– O.k. Sem problema.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Otto Alencar,PSD - BA,"– ... alguma suspeita, aí se quebra o sigilo.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– O.k.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"Então, em votação, os outros...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,– Sr. Presidente.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Pois não, Senador Fernando Bezerra.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE. Pela ordem.,"– Isto deveria se aplicar a qualquer outro depoente: para não quebrar antes do depoimento. Então, é só verificar...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Os indícios de outros depoentes, aí é pontual, está certo? Eu não vejo necessidade, neste momento, de fazer isso com a senhora... Eu não conheço a Sra. Thaís, Até porque eu entendo que ela financeiramente não tenha... Ela não é ordenadora de despesa, ela não participa de licitação, ela não participa de absolutamente nada. Então, é uma outra coisa, Senador Fernando Bezerra. Por isso é que eu concordei com o Senador Ciro Nogueira.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"Agora, os demais são empresas, é outra coisa. E a gente... Hoje mesmo de manhã tive uma reunião com a Secretaria.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,"– Não, eu me refiro a...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Quero deixar muito claro aqui...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,– Eu só me refiro a servidores públicos. Eu estou falando aqui: esse procedimento que se está...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Claro, servidor público que for ordenador de despesa é uma coisa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,– Pois é.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Que trata de licitação, de outra coisa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"No caso dela específico, ela não tem esse tipo de trabalho na função dela, não é, Senador Renan?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Renan Calheiros,Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Fora do microfone.,– Não tem.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Não tem. Então é pertinente o pedido do Senador Ciro Nogueira.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,– Que eu estou apoiando – que eu estou apoiando.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Sim.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Fernando Bezerra Coelho,Bloco Parlamentar Unidos pelo Brasil/MDB - PE,– Eu estou falando é que a outros talvez se aplique.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Agora deixe eu colocar aqui.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"Senador Fernando Bezerra e Senador Ciro Nogueira, só um minutinho. E aos Senadores que estão aqui, a todos nós: a responsabilidade sobre a quebra de sigilo fiscal e bancário.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"Nós não estamos aqui para quebrar empresa, prejudicar trabalho. Muitas empresas trabalham para o Governo e trabalham também para a iniciativa privada, e não é o papel da CPI investigar ações dentro do Governo. Fora do Governo, não cabe à CPI estar expondo as empresas. Por isso é que eu hoje de manhã recomendei todo o cuidado com sigilo fiscal e bancário de todos que estão chegando para a gente. Inclusive, deu um problema no Prodasen, mandei, encaminhei um ofício, porque, de todas as informações que chegaram, Senador Renan Calheiros – o que é importante, porque V. Exa. é o Relator –, somente 20% dessas informações é que nós conseguimos colocar para que os Senadores tivessem acesso. As outras nós não conseguimos junto ao Prodasen. Por isso é que eu pedi hoje agilização e recomendei o máximo para que a gente não possa prejudicar ninguém. Nós estamos investigando, nós não temos ainda nenhuma prova de que a pessoa cometeu um ato falho na sua contabilidade. Então, é muito, muito, muito importante que todos nós tenhamos todo o cuidado – as pessoas estão manejando, estão olhando –, para que a gente não possa prejudicar ninguém, porque não é o papel nosso. Nosso papel é tentar buscar a verdade: não tentar buscar prejudicar A ou B.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Eduardo Girão,Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - CE,– Sr. Presidente.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Pois não, Senador.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Eduardo Girão,Bloco Parlamentar PODEMOS/PSDB/PSL/PODEMOS - CE. Pela ordem.,"– Depois da votação em bloco aí que o senhor está comandando, eu queria um ""pela ordem"", por favor.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Senador Marcos Rogério.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.,"– Sr. Presidente, eu queria fazer aqui algumas ponderações.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.,"O item 9, por exemplo, é um pedido de auditoria ao Tribunal de Contas da União relativo à motociata. Assunto: diligência.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO. Pela ordem.,Eu não compreendi o que significa. É um requerimento de...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– O senhor quer fazer um destaque? A gente vota em separado.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,Deixe-me voltar logo em bloco...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,"– Eu quero fazer um destaque desse, Sr. Presidente...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Então, está bom. Vamos fazer o destaque.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,– E tem outros itens...,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Não, Senador... Aí não...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,"– Não, é porque tem aqui... Por exemplo, os itens 10 e 11... Requer diligência para que, na condição de testemunha sujeita ao compromisso de dizer a verdade, preste depoimento em sessão reservada, ou seja, sessão secreta, o Sr. Wilson Witzel, ex-Governador do Rio de Janeiro.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Sim.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,– Qual a razão para...?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Porque ele pediu!,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Marcos Rogério,Bloco Parlamentar Vanguarda/DEM - RO,– Para fazer...?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,– Ele pediu!,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Ciro Nogueira,Bloco Parlamentar Unidos pelo Brasil/PP - PI. Pela ordem.,"– Não, eu sei, mas a diligência quer dizer que ainda vamos ao Rio de Janeiro?!",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
10052,2021-06-23,25, Presidente,Omar Aziz. PSD - AM,"– Não, não, vejam bem...",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10052
