sessao_id,data,sessao,autor,comentario,fala,link
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"– Havendo número regimental, declaro aberta a 42ª Reunião da Comissão Parlamentar de Inquérito criada pelos Requerimentos 1.371 e 1.372, de 2021, para apurar as ações e omissões do Governo Federal no enfrentamento da pandemia da covid-19, bem como outras ações e omissões cometidas por administradores públicos federais, estaduais e municipais no trato com a coisa pública durante a vigência da calamidade originada pela pandemia do coronavírus.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM. Fala da Presidência.,"A presente reunião destina-se ao depoimento do Sr. Jailton Batista, em atendimento aos requerimentos de autoria do Senador Renan Calheiros.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Pausa.,Eu quero pedir para que o Sr. Jailton possa entrar. Eu peço para chamar o Sr. Jailton.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Pausa.,"Eu vou ler alguma coisa aqui, Sr. Jailton Batista.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Pausa.,"V. Exa. promete, sob a palavra de honra, nos termos do art. 203 do Código de Processo Penal, dizer a verdade em tudo que souber e lhe for perguntado?",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Para depor.,– Sim.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"– A partir deste momento, V. Sa. se submete ao compromisso de dizer a verdade, nos termos do art. 203 do Código de Processo Penal.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"Eu posso lhe passar a palavra por quinze minutos, caso o senhor queira falar; senão, passaria diretamente ao Relator.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Omar Aziz. PSD - AM,– O.k. Obrigado.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,– O senhor quer falar?,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Omar Aziz. PSD - AM,– Sim.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"– Por quinze minutos, Sr. Jailton.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Omar Aziz. PSD - AM,"– Sr. Senador Presidente desta Comissão, Exmo. Omar Aziz; Sr. Relator, Exmo. Senador Renan Calheiros; e demais membros desta Comissão, trabalho na indústria farmacêutica há 35 anos. Sou baiano da região da Chapada Diamantina. Atuo há seis anos como CEO da companhia Vitamedic, uma indústria aqui sediada no polo industrial de Anápolis, em Goiás, com mais de 45 anos de atuação no mercado, e, há seis anos, passou para o controle do grupo para o qual eu trabalho neste momento.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Omar Aziz. PSD - AM,É com tranquilidade e com satisfação que atendemos a essa convocação.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Omar Aziz. PSD - AM,"De antemão, ressalto aqui o belíssimo trabalho, o papel que vem desenvolvendo a CPI da Covid, porque tem levado uma nova conscientização à população de que superaremos esse dramático momento que vivemos a partir da imunização em massa da população. E é nisto que acreditamos: que vamos superar o momento social e econômico muito dramático que a população brasileira está vivendo.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Omar Aziz. PSD - AM,"Nós somos uma indústria nacional. Produzimos... Estamos passando por um momento de grande investimento, que se iniciou a partir de 2017, um investimento que remonta algo acima de 800 milhões na modernização do nosso parque fabril. Estamos construindo uma das mais modernas plantas farmacêuticas do País.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Jailton Batista,Omar Aziz. PSD - AM,"Estamos à disposição desta Comissão para responder os questionamentos que nos forem feitos, e agradecemos, e já fizemos, antecipadamente atendemos alguns requerimentos que foram enviados a esta Comissão, requerimentos feitos pelo Senador Humberto Costa e pelo Senador por Sergipe Alessandro Vieira. Portanto, nós temos tranquilidade para fornecer as informações que forem solicitadas.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"– Sr. Jailton, só pra lhe informar, V. Exa. não foi convocado, quem foi convocado foi o proprietário da empresa, mas, como nós fomos informados de que quem dirige a empresa é V. Exa., V. Exa. está aqui hoje. Quem foi convocado foi o Sr. José Alves, e nós fomos informados. Conforme o seu depoimento, o Sr. José Alves não precisará vir aqui. Vai depender muito do que o senhor vai falar hoje aqui e vai conversar com a CPI; caso contrário, ele estará aqui para poder esclarecer algumas outras coisas que nós precisamos esclarecer.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"Eu quero... Só um minutinho, eu vou dar a palavra pra V. Exa.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"O primeiro a falar será o Senador Renan Calheiros. O segundo inscrito é o Senador Otto Alencar, via remota – ele está escrito via remota, o primeiro inscrito logo após o Senador Renan Calheiros.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"Senador Humberto Costa, por favor.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Humberto Costa,Bloco Parlamentar da Resistência Democrática/PT - PE. Pela ordem.,"– Só para esclarecer que a vinda do Dr. Jailton é muito importante, mas ele é exclusivamente representante da Vitamedic, e o envolvimento nessa questão da ivermectina, especialmente em ações de estímulo à utilização da ivermectina, não é apenas da Vitamedic, é também de um conglomerado educacional que pertence ao Grupo José Alves. Inclusive quem banca o chamado iMed – ou /aimed/ –, que é um site para orientar esse tratamento precoce é uma universidade que faz parte do grupo. Então, acho que nós vamos ter de ouvir do Dr. Jailton tudo que ele tem para colocar e vamos reavaliar se vamos trazer ou não o Sr. José Alves, até porque ele participa também de lives defendendo ivermectina, etc.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,– O.k.,https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Presidente,Omar Aziz. PSD - AM,"Eu vou passar a palavra ao Relator, Senador Renan Calheiros.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
10138,2021-08-11,42, Renan Calheiros,Bloco Parlamentar Unidos pelo Brasil/MDB - AL. Como Relator.,"– Sr. Presidente, Srs. Senadores, eu gostaria de pedir permissão para ir direto às perguntas.",https://www25.senado.leg.br/web/atividade/notas-taquigraficas/-/notas/r/10138
